timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Nov 02 00:09:00,301,000,0.061,0.078,0.380,0.000,0,0.000,10.001,1,https://www.sashe.sk/,curl: (28) Operation timed out after 9953 milliseconds with 0 bytes received,www.sashe.sk
Nov 02 00:19:26,200,000,0.029,0.043,0.364,0.394,193607,326388.000,0.593,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 00:29:44,200,000,0.013,0.026,0.234,0.269,193437,420898.000,0.460,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 00:39:51,200,000,0.012,0.026,0.256,0.285,193545,399261.000,0.485,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 00:49:58,200,000,0.013,0.028,0.274,0.305,193625,312520.000,0.620,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:00:05,200,000,0.014,0.029,0.285,0.318,193648,375868.000,0.515,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:10:13,200,000,0.020,0.033,0.402,0.443,193750,294931.000,0.657,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:20:23,200,000,0.012,0.026,0.276,0.306,193616,352524.000,0.549,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:30:32,200,000,0.069,0.084,0.394,0.429,193664,309941.000,0.625,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:40:45,200,000,0.015,0.033,0.343,0.384,193771,311306.000,0.622,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 01:50:53,200,000,0.012,0.027,0.323,0.355,193755,334692.000,0.579,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:01:01,200,000,0.013,0.026,0.271,0.344,193695,360395.000,0.537,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:11:08,200,000,0.031,0.048,0.388,0.443,193749,295380.000,0.656,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:21:16,200,000,0.061,0.076,0.348,0.404,193813,324150.000,0.598,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:31:28,200,000,0.012,0.030,0.608,0.639,193739,206091.000,0.940,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:41:37,200,000,0.012,0.026,0.229,0.270,193598,407478.000,0.475,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 02:51:45,200,000,0.013,0.026,0.329,0.363,193720,338842.000,0.572,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:01:53,200,000,0.012,0.027,0.304,0.334,193718,338181.000,0.573,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:11:59,200,000,0.014,0.029,0.468,0.502,193684,269874.000,0.718,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:22:06,200,000,0.012,0.031,0.325,0.358,193586,319504.000,0.606,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:32:15,200,000,0.014,0.033,0.423,0.456,193614,288266.000,0.672,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:42:23,200,000,0.012,0.028,0.334,0.367,193728,284222.000,0.682,1,https://www.sashe.sk/,,www.sashe.sk
Nov 02 03:52:31,200,000,0.062,0.076,0.291,0.321,193644,344497.000,0.562,1,https://www.sashe.sk/,,www.sashe.sk
