timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Oct 29 00:02:47,200,000,0.067,0.081,0.357,0.439,186635,281333.000,0.663,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 00:12:54,200,000,0.012,0.026,0.255,0.339,186549,333189.000,0.560,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 00:23:01,200,000,0.014,0.029,0.336,0.383,186563,331007.000,0.564,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 00:33:06,200,000,0.036,0.049,0.432,0.466,186521,275609.000,0.677,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 00:43:13,200,000,0.014,0.027,0.680,0.713,186601,206023.000,0.906,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 00:53:20,200,000,0.063,0.078,0.362,0.397,186553,317231.000,0.588,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:03:27,200,000,0.013,0.026,0.292,0.324,186561,382171.000,0.488,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:13:34,200,000,0.014,0.029,0.469,0.505,186436,254526.000,0.732,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:23:40,200,000,0.061,0.074,0.357,0.392,186520,297182.000,0.628,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:33:47,200,000,0.016,0.030,0.323,0.357,186516,350823.000,0.532,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:43:52,200,000,0.032,0.046,0.379,0.411,186516,316070.000,0.590,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 01:53:59,200,000,0.016,0.031,0.354,0.385,186464,298607.000,0.624,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:04:07,200,000,0.030,0.043,0.361,0.392,186569,329011.000,0.567,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:14:13,200,000,0.013,0.028,0.309,0.340,186589,349572.000,0.534,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:24:21,200,000,0.012,0.026,0.376,0.407,186598,314579.000,0.593,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:34:29,200,000,0.029,0.043,0.284,0.316,186584,374448.000,0.498,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:44:36,200,000,0.071,0.085,0.480,0.515,186616,265612.000,0.703,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 02:54:44,200,000,0.031,0.046,0.384,0.422,186634,301263.000,0.620,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:04:50,200,000,0.061,0.077,0.387,0.473,186658,261739.000,0.713,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:14:56,200,000,0.012,0.026,0.321,0.362,186508,331772.000,0.562,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:25:04,200,000,0.061,0.075,0.330,0.362,186596,344506.000,0.542,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:35:11,200,000,0.013,0.026,0.355,0.387,186612,309609.000,0.603,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:45:17,200,000,0.013,0.027,0.334,0.364,186730,339181.000,0.551,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 03:55:24,200,000,0.017,0.033,0.306,0.341,186708,351539.000,0.531,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:05:31,200,000,0.012,0.026,0.313,0.350,186793,353268.000,0.529,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:15:41,200,000,0.027,0.044,0.377,0.408,186943,314262.000,0.595,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:25:46,200,000,0.012,0.026,0.226,0.298,186871,360292.000,0.519,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:35:52,200,000,0.012,0.026,0.235,0.269,186882,420036.000,0.445,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:45:58,200,000,0.062,0.079,0.325,0.356,187180,346771.000,0.540,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 04:56:04,200,000,0.012,0.026,0.346,0.376,187305,332666.000,0.563,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:06:11,200,000,0.069,0.084,0.428,0.464,187145,263413.000,0.710,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:16:18,200,000,0.010,0.026,0.347,0.378,187187,332043.000,0.564,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:26:24,200,000,0.069,0.083,0.529,0.563,187692,252054.000,0.745,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:36:30,200,000,0.012,0.026,0.284,0.321,187641,332300.000,0.565,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:46:35,200,000,0.126,0.140,0.370,0.400,187704,324126.000,0.579,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 05:56:42,200,000,0.011,0.024,0.348,0.383,187799,333638.000,0.563,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:06:48,200,000,0.034,0.048,0.395,0.431,187894,293599.000,0.640,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:16:56,200,000,0.015,0.030,0.380,0.411,187694,316535.000,0.593,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:27:03,200,000,0.061,0.075,0.423,0.481,187623,280390.000,0.669,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:37:11,200,000,0.012,0.027,0.320,0.363,187641,311672.000,0.602,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:47:16,200,000,0.029,0.048,0.324,0.360,187618,333601.000,0.562,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 06:57:24,200,000,0.130,0.147,0.435,0.467,187830,292117.000,0.643,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:07:30,200,000,0.012,0.027,0.315,0.348,188272,356723.000,0.528,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:17:36,200,000,0.017,0.041,0.453,0.489,188372,273639.000,0.688,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:27:42,200,000,0.017,0.034,0.405,0.448,187504,287848.000,0.651,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:37:49,200,000,0.012,0.027,0.328,0.363,186610,336686.000,0.554,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:47:56,200,000,0.012,0.026,0.302,0.332,186857,353273.000,0.529,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 07:58:03,200,000,0.061,0.075,0.350,0.384,186863,301707.000,0.619,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:08:09,200,000,0.065,0.082,0.370,0.406,186965,322534.000,0.580,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:18:15,200,000,0.014,0.028,0.418,0.457,187103,291331.000,0.642,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:28:21,200,000,0.012,0.029,0.456,0.490,186999,268608.000,0.696,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:38:29,200,000,0.012,0.026,0.397,0.431,186699,305311.000,0.612,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:48:37,200,000,0.012,0.032,0.284,0.315,186893,339407.000,0.551,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 08:58:43,200,000,0.029,0.044,0.358,0.391,186942,312192.000,0.599,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 09:08:52,200,000,0.061,0.074,0.361,0.397,186403,326323.000,0.571,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 09:18:59,200,000,0.061,0.076,0.419,0.454,186750,278892.000,0.670,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 09:29:06,200,000,0.012,0.026,0.360,0.397,186804,314941.000,0.593,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 09:39:13,200,000,0.036,0.052,0.432,0.466,186636,255234.000,0.731,1,https://www.sashe.sk/,,www.sashe.sk
Oct 29 09:49:20,200,000,0.061,0.075,0.543,0.581,186915,233846.000,0.799,1,https://www.sashe.sk/,,www.sashe.sk
