timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Oct 31 00:09:49,200,000,1.511,1.809,1.809,2.140,32418,8270.000,3.920,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 00:20:16,200,000,1.521,1.818,1.818,2.122,32418,8317.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 00:30:26,200,000,1.514,1.807,1.807,2.169,32418,8223.000,3.942,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 00:40:36,200,000,1.511,1.808,1.808,2.105,32418,8344.000,3.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 00:50:43,200,000,1.516,1.818,1.819,2.146,32418,8174.000,3.966,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:00:52,200,000,1.514,1.807,1.807,2.102,32418,8387.000,3.865,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:11:00,200,000,0.520,0.822,0.824,1.151,32418,10988.000,2.950,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:21:07,200,000,0.510,0.813,0.813,1.113,32418,11145.000,2.908,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:31:15,200,000,1.513,1.815,1.815,2.140,32418,8204.000,3.951,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:41:22,200,000,0.510,0.806,0.806,1.103,32418,11258.000,2.880,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 01:51:29,200,000,1.511,1.805,1.805,2.114,32418,8357.000,3.879,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:01:37,200,000,0.517,0.819,0.819,1.122,32418,11052.000,2.933,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:11:43,200,000,0.511,0.801,0.801,1.116,32418,11355.000,2.855,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:21:50,200,000,0.517,0.813,0.813,1.109,32418,11220.000,2.889,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:31:58,200,000,1.521,1.810,1.810,2.150,32418,8358.000,3.878,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:42:06,200,000,0.513,0.814,0.814,1.119,32418,11083.000,2.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 02:52:13,200,000,0.512,0.809,0.809,1.142,32418,11084.000,2.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:02:20,200,000,0.259,0.559,0.559,0.858,32418,12220.000,2.653,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:12:26,200,000,1.522,1.817,1.818,2.145,32418,8284.000,3.913,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:22:35,200,000,0.033,0.335,0.335,0.634,32418,13407.000,2.418,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:32:41,200,000,1.517,1.825,1.825,2.154,32418,8100.000,4.002,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:42:50,200,000,0.510,0.813,0.813,1.117,32418,10998.000,2.947,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 03:52:57,200,000,1.511,1.803,1.803,2.150,32418,8306.000,3.903,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:03:04,200,000,1.516,1.815,1.815,2.115,32418,8289.000,3.911,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:13:11,200,000,1.515,1.808,1.808,2.111,32418,8355.000,3.880,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:23:19,200,000,1.515,1.815,1.815,2.114,32418,8299.000,3.906,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:33:28,200,000,1.511,1.817,1.817,2.151,32418,8121.000,3.991,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:43:34,200,000,0.511,0.807,0.808,1.105,32418,11225.000,2.888,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 04:53:40,200,000,1.512,1.810,1.810,2.139,32418,8254.000,3.927,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:03:47,200,000,1.511,1.803,1.804,2.097,32418,8416.000,3.852,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:13:55,200,000,0.511,0.817,0.817,1.124,32418,10932.000,2.965,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:24:01,200,000,1.512,1.814,1.814,2.117,32418,8251.000,3.929,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:34:09,200,000,0.514,0.824,0.824,1.168,32418,10734.000,3.020,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:44:17,200,000,1.514,1.812,1.812,2.111,32418,8291.000,3.910,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 05:54:25,200,000,1.511,1.805,1.805,2.163,32418,8243.000,3.933,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:04:32,200,000,0.510,0.808,0.808,1.107,32418,11187.000,2.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:14:38,200,000,1.511,1.808,1.808,2.130,32418,8296.000,3.907,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:24:47,200,000,0.510,0.819,0.819,1.131,32418,10802.000,3.001,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:34:53,200,000,1.512,1.806,1.806,2.120,32418,8346.000,3.884,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:45:00,200,000,1.511,1.819,1.819,2.129,32418,8161.000,3.972,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 06:55:08,200,000,0.510,0.806,0.807,1.126,32418,11148.000,2.908,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:05:13,200,000,0.512,0.807,0.807,1.103,32418,11274.000,2.875,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:15:20,200,000,0.510,0.811,0.811,1.140,32418,11008.000,2.945,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:25:27,200,000,1.515,1.821,1.821,2.129,32418,8177.000,3.965,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:35:34,200,000,1.511,1.821,1.821,2.148,32418,8063.000,4.020,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:45:42,200,000,1.513,1.811,1.811,2.109,32418,8316.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 07:55:50,200,000,1.523,1.830,1.830,2.169,32418,8100.000,4.002,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:05:58,200,000,1.511,1.819,1.819,2.127,32418,8172.000,3.967,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:16:06,200,000,0.510,0.803,0.803,1.111,32418,11306.000,2.867,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:26:13,200,000,1.511,1.813,1.813,2.115,32418,8258.000,3.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:36:20,200,000,1.512,1.817,1.817,2.140,32418,8200.000,3.953,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:46:27,200,000,0.510,0.812,0.812,1.107,32418,11289.000,2.872,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 08:56:34,200,000,0.511,0.807,0.807,1.127,32418,11184.000,2.899,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 09:06:39,200,000,1.512,1.824,1.824,2.141,32418,8089.000,4.007,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 09:16:47,200,000,1.513,1.810,1.810,2.148,32418,8241.000,3.934,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 09:26:55,200,000,0.510,0.806,0.806,1.104,32418,11261.000,2.879,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 09:37:02,200,000,0.516,1.917,1.917,3.144,32418,3323.000,9.753,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Oct 31 09:47:17,200,000,0.514,1.932,1.932,2.345,32418,5648.000,5.739,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
