timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Nov 02 00:09:00,200,000,0.515,0.817,0.817,1.119,32418,11062.000,2.930,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:19:26,200,000,1.532,1.835,1.835,2.153,32418,8159.000,3.973,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:29:44,200,000,0.257,0.556,0.556,0.856,32418,12208.000,2.655,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:39:51,200,000,1.513,1.821,1.821,2.150,32418,8122.000,3.991,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:49:58,200,000,1.514,1.803,1.803,2.111,32418,8422.000,3.849,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:00:05,200,000,1.525,1.835,1.835,2.179,32418,8063.000,4.021,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:10:13,200,000,0.253,0.556,0.556,0.871,32418,12000.000,2.701,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:20:23,200,000,1.514,1.843,1.843,2.209,32418,7687.000,4.217,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:30:32,200,000,0.512,0.824,0.824,1.153,32418,10705.000,3.028,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:40:45,200,000,1.519,1.829,1.829,2.139,32418,8108.000,3.998,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:50:53,200,000,1.526,1.823,1.823,2.171,32418,8189.000,3.958,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:01:01,200,000,1.512,1.819,1.819,2.126,32418,8164.000,3.971,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:11:08,200,000,1.532,1.832,1.832,2.156,32418,8168.000,3.969,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:21:16,200,000,1.512,1.809,1.814,2.113,32418,8310.000,3.901,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:31:28,200,000,1.512,1.811,1.811,2.190,32418,8144.000,3.980,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:41:37,200,000,1.512,1.810,1.810,2.109,32418,8335.000,3.889,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:51:45,200,000,1.516,1.811,1.811,2.144,32418,8236.000,3.936,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:01:53,200,000,0.261,0.569,0.569,0.877,32418,11932.000,2.717,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:11:59,200,000,1.515,1.807,1.807,2.124,32418,8353.000,3.881,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:22:06,200,000,1.512,1.820,1.820,2.128,32418,8141.000,3.982,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:32:15,200,000,1.517,1.826,1.826,2.181,32418,8094.000,4.005,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:42:23,200,000,0.516,0.817,0.817,1.119,32418,11106.000,2.919,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:52:31,200,000,1.514,1.811,1.812,2.146,32418,8244.000,3.932,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:02:39,200,000,0.512,0.805,0.806,1.100,32418,11311.000,2.866,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:12:45,200,000,1.514,1.816,1.816,2.127,32418,8259.000,3.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:23:09,200,000,1.522,1.822,1.822,2.120,32418,8316.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:33:16,200,000,0.510,0.811,0.811,1.139,32418,10990.000,2.950,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:43:25,200,000,0.515,0.826,0.826,1.138,32418,10818.000,2.996,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:53:32,200,000,0.510,0.816,0.816,1.204,32418,10655.000,3.042,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:03:38,200,000,0.510,0.817,0.817,1.125,32418,10891.000,2.977,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:13:45,200,000,1.517,1.812,1.814,2.128,32418,8322.000,3.895,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:23:53,200,000,1.511,1.809,1.809,2.108,32418,8320.000,3.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:34:01,200,000,0.513,0.825,0.825,1.160,32418,10829.000,2.993,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:44:08,200,000,1.524,1.816,1.816,2.112,32418,8383.000,3.867,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:54:16,200,000,0.029,0.334,0.334,0.643,32418,13098.000,2.475,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:04:22,200,000,0.509,0.809,0.809,1.105,32418,11234.000,2.886,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:14:28,200,000,0.511,0.824,0.824,1.135,32418,10818.000,2.997,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:24:34,200,000,0.510,0.815,0.815,1.123,32418,10970.000,2.955,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:34:41,200,000,0.517,0.836,0.836,1.150,32418,10782.000,3.006,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:44:48,200,000,1.512,1.809,1.809,2.106,32418,8343.000,3.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:54:55,200,000,0.511,0.824,0.825,1.155,32418,10712.000,3.026,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:05:03,200,000,1.512,1.811,1.811,2.110,32418,8316.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:15:11,200,000,0.510,0.811,0.811,1.122,32418,11156.000,2.906,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:25:16,200,000,1.519,1.815,1.816,2.113,32418,8320.000,3.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:35:24,200,000,1.519,1.825,1.825,2.166,32418,8066.000,4.019,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:45:32,200,000,1.512,1.824,1.825,2.136,32418,8115.000,3.995,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:55:39,200,000,0.514,0.813,0.813,1.136,32418,11103.000,2.920,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:05:46,200,000,1.513,1.812,1.813,2.112,32418,8305.000,3.903,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:15:53,200,000,0.510,0.820,0.820,1.163,32418,10719.000,3.024,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:26:00,200,000,1.517,1.808,1.808,2.100,32418,8424.000,3.848,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:36:07,200,000,0.514,0.821,0.821,1.153,32418,10846.000,2.989,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:46:13,200,000,0.513,0.803,0.803,1.094,32418,11475.000,2.825,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:56:19,200,000,0.259,0.555,0.555,0.880,32418,12165.000,2.665,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:06:25,200,000,0.511,0.807,0.807,1.103,32418,11248.000,2.882,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:16:32,200,000,1.512,1.813,1.813,2.133,32418,8223.000,3.942,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:26:41,200,000,1.512,1.808,1.808,2.102,32418,8408.000,3.855,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:36:49,200,000,1.511,1.806,1.806,2.126,32418,8310.000,3.901,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:46:55,200,000,0.004,0.295,0.295,0.588,32418,13818.000,2.346,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:57:02,200,000,1.514,1.800,1.801,2.087,32418,8505.000,3.811,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:07:09,200,000,0.515,0.816,0.816,1.114,32418,11225.000,2.888,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:17:16,200,000,1.512,1.821,1.821,2.142,32418,8113.000,3.995,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:27:24,200,000,1.514,1.815,1.815,2.117,32418,8263.000,3.923,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:37:31,200,000,1.515,1.814,1.814,2.139,32418,8260.000,3.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
