timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Nov 04 00:05:49,200,000,0.014,0.030,0.367,0.441,185278,273928.000,0.676,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 00:15:57,200,000,0.016,0.030,0.322,0.392,185278,276076.000,0.671,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 00:26:04,200,000,0.013,0.028,0.300,0.370,185278,330720.000,0.560,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 00:36:11,200,000,0.012,0.028,0.372,0.453,185278,267796.000,0.692,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 00:46:19,200,000,0.125,0.140,0.361,0.434,185278,278641.000,0.665,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 00:56:26,200,000,0.012,0.026,0.243,0.318,185278,360459.000,0.514,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:06:34,200,000,0.013,0.026,0.297,0.370,185278,316082.000,0.586,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:16:42,200,000,0.014,0.033,0.263,0.332,185278,324852.000,0.570,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:26:48,200,000,0.014,0.027,0.305,0.376,185278,316738.000,0.585,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:36:54,200,000,0.012,0.026,0.281,0.327,185278,347738.000,0.533,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:47:02,200,000,0.017,0.031,0.256,0.333,185278,358949.000,0.516,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 01:57:09,200,000,0.014,0.031,0.313,0.384,185278,312616.000,0.593,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 02:07:17,200,000,0.030,0.043,0.293,0.365,185278,316593.000,0.585,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 02:17:24,301,000,0.014,0.027,0.340,0.000,0,0.000,10.004,1,https://www.sashe.sk/ludia,curl: (28) Operation timed out after 9957 milliseconds with 0 bytes received,www.sashe.sk/ludia
Nov 04 02:27:49,200,000,0.034,0.047,0.350,0.398,185278,318286.000,0.582,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 02:37:58,200,000,0.012,0.026,0.304,0.352,185278,345188.000,0.537,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 02:48:05,200,000,0.061,0.075,0.404,0.446,185278,271893.000,0.681,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 02:58:12,200,000,0.012,0.026,0.263,0.293,185250,376480.000,0.492,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:08:19,200,000,0.012,0.026,0.273,0.447,185227,270632.000,0.684,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:18:26,200,000,0.006,0.021,0.300,0.366,185232,320456.000,0.578,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:28:34,200,000,0.021,0.035,0.385,0.600,185233,233818.000,0.792,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:38:43,200,000,0.012,0.026,0.286,0.387,185232,296892.000,0.624,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:48:51,200,000,0.013,0.026,0.309,0.682,185233,210352.000,0.881,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 03:58:59,200,000,0.029,0.043,0.280,0.319,185232,367399.000,0.504,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 04:09:06,301,000,0.032,0.052,0.328,0.000,0,0.000,10.001,1,https://www.sashe.sk/ludia,curl: (28) Operation timed out after 9911 milliseconds with 0 bytes received,www.sashe.sk/ludia
Nov 04 04:19:30,200,000,0.014,0.031,0.325,0.376,185232,327375.000,0.566,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 04:29:38,200,000,0.012,0.026,0.194,0.260,185232,415989.000,0.445,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 04:39:45,200,000,0.012,0.027,0.209,0.280,185232,410309.000,0.451,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 04:49:51,200,000,0.125,0.140,0.492,0.569,185232,246907.000,0.750,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 04:59:59,200,000,0.012,0.026,0.212,0.277,185232,395931.000,0.468,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 05:10:07,200,000,0.013,0.026,0.313,0.388,185232,308439.000,0.601,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
Nov 04 05:20:15,200,000,0.012,0.028,0.226,0.293,185232,355060.000,0.522,1,https://www.sashe.sk/ludia,,www.sashe.sk/ludia
